com.highstreet-technologies.ops4j.pax.web:pax-web-jetty;com.highstreet-technologies.ops4j.pax.web;pax-web-jetty
org.wso2.carbon.identity.organization.management.api:org.wso2.carbon.identity.rest.api.organization.role.management.v1;org.wso2.carbon.identity.organization.management.api;org.wso2.carbon.identity.rest.api.organization.role.management.v1
org.wso2.carbon.identity.organization.management.api:org.wso2.carbon.identity.api.organization.role.management.common;org.wso2.carbon.identity.organization.management.api;org.wso2.carbon.identity.api.organization.role.management.common
org.wso2.carbon.identity.organization.management.api:org.wso2.carbon.identity.api.organization.role.management;org.wso2.carbon.identity.organization.management.api;org.wso2.carbon.identity.api.organization.role.management
org.wso2.carbon.identity.organization.management.api:org.wso2.carbon.identity.rest.api.organization.management.v1;org.wso2.carbon.identity.organization.management.api;org.wso2.carbon.identity.rest.api.organization.management.v1
org.wso2.carbon.identity.organization.management.api:org.wso2.carbon.identity.api.organization.management.common;org.wso2.carbon.identity.organization.management.api;org.wso2.carbon.identity.api.organization.management.common
org.wso2.carbon.identity.organization.management.api:org.wso2.carbon.identity.api.organization.management;org.wso2.carbon.identity.organization.management.api;org.wso2.carbon.identity.api.organization.management
org.wso2.carbon.identity.organization.management.api:identity-organization-management-api;org.wso2.carbon.identity.organization.management.api;identity-organization-management-api
com.tradplusad:columbus-analytics-pubsub;com.tradplusad;columbus-analytics-pubsub
com.tradplusad:columbus-encrypt-okhttp;com.tradplusad;columbus-encrypt-okhttp
com.tradplusad:columbus-adJumper-inner;com.tradplusad;columbus-adJumper-inner
com.tradplusad:columbus-sdk;com.tradplusad;columbus-sdk
org.wso2.carbon.extension.identity.authenticator.inbound.cas:wso2carbon-sso-cas-repository;org.wso2.carbon.extension.identity.authenticator.inbound.cas;wso2carbon-sso-cas-repository
org.wso2.carbon.extension.identity.authenticator.inbound.cas:org.wso2.carbon.extension.identity.sso.cas.feature;org.wso2.carbon.extension.identity.authenticator.inbound.cas;org.wso2.carbon.extension.identity.sso.cas.feature
org.wso2.carbon.extension.identity.authenticator.inbound.cas:org.wso2.carbon.extension.identity.sso.cas.server.feature;org.wso2.carbon.extension.identity.authenticator.inbound.cas;org.wso2.carbon.extension.identity.sso.cas.server.feature
org.wso2.carbon.extension.identity.authenticator.inbound.cas:org.wso2.carbon.extension.identity.sso.cas;org.wso2.carbon.extension.identity.authenticator.inbound.cas;org.wso2.carbon.extension.identity.sso.cas
org.wso2.carbon.extension.identity.authenticator.inbound.cas:cas-client-webapp;org.wso2.carbon.extension.identity.authenticator.inbound.cas;cas-client-webapp
org.wso2.carbon.extension.identity.authenticator.inbound.cas:identity-inbound-auth-cas;org.wso2.carbon.extension.identity.authenticator.inbound.cas;identity-inbound-auth-cas
com.lukaj9:sbt-buf724599971;com.lukaj9;sbt-buf
io.liftwizard:liftwizard-example;io.liftwizard;liftwizard-example
io.liftwizard:docs;io.liftwizard;docs
cn.toutatis:void-data-structure;cn.toutatis;void-data-structure
com.paypal.checkout:android-sdk;com.paypal.checkout;android-sdk
com.baidubce.mediasdk:brtc_voice;com.baidubce.mediasdk;brtc_voice
io.github.zrq1060:test-point-compiler;io.github.zrq1060;test-point-compiler
io.github.zrq1060:test-point-api;io.github.zrq1060;test-point-api
io.github.zrq1060:test-point-annotation;io.github.zrq1060;test-point-annotation
io.github.semutkecil:simple-criteria;io.github.semutkecil;simple-criteria
io.github.ccxxcoder:widget-font;io.github.ccxxcoder;widget-font
com.rookmotion.android:rook-transmission;com.rookmotion.android;rook-transmission
com.rookmotion.android:rook-health-connect;com.rookmotion.android;rook-health-connect
org.mybatis.caches:mybatis-hazelcast;org.mybatis.caches;mybatis-hazelcast
com.github.xuwei-k:msgpack4z-core_native0.4_3;com.github.xuwei-k;msgpack4z-core_native0.4_3
com.github.xuwei-k:msgpack4z-core_native0.4_2.13;com.github.xuwei-k;msgpack4z-core_native0.4_2.13
com.github.xuwei-k:msgpack4z-core_native0.4_2.12;com.github.xuwei-k;msgpack4z-core_native0.4_2.12
com.github.veithen.maven:jacoco-report-maven-plugin;com.github.veithen.maven;jacoco-report-maven-plugin
com.github.xuwei-k:msgpack4z-native_native0.4_3;com.github.xuwei-k;msgpack4z-native_native0.4_3
com.github.xuwei-k:msgpack4z-native_native0.4_2.12;com.github.xuwei-k;msgpack4z-native_native0.4_2.12
com.github.xuwei-k:msgpack4z-native_native0.4_2.13;com.github.xuwei-k;msgpack4z-native_native0.4_2.13
dev.teogor.ceres:ui-foundation;dev.teogor.ceres;ui-foundation
dev.teogor.ceres:ui-theme;dev.teogor.ceres;ui-theme
dev.teogor.ceres:ui-spectrum;dev.teogor.ceres;ui-spectrum
dev.teogor.ceres:ui-icons;dev.teogor.ceres;ui-icons
dev.teogor.ceres:ui-design-system;dev.teogor.ceres;ui-design-system
dev.teogor.ceres:ui-compose;dev.teogor.ceres;ui-compose
dev.teogor.ceres:screen-ui;dev.teogor.ceres;screen-ui
dev.teogor.ceres:screen-builder;dev.teogor.ceres;screen-builder
dev.teogor.ceres:screen-core;dev.teogor.ceres;screen-core
dev.teogor.ceres:monetisation-messaging;dev.teogor.ceres;monetisation-messaging
dev.teogor.ceres:monetisation-admob;dev.teogor.ceres;monetisation-admob
dev.teogor.ceres:monetisation-ads;dev.teogor.ceres;monetisation-ads
dev.teogor.ceres:core-start-up;dev.teogor.ceres;core-start-up
dev.teogor.ceres:core-runtime;dev.teogor.ceres;core-runtime
dev.teogor.ceres:core-register;dev.teogor.ceres;core-register
dev.teogor.ceres:core-notifications;dev.teogor.ceres;core-notifications
dev.teogor.ceres:core-network;dev.teogor.ceres;core-network
dev.teogor.ceres:core-foundation;dev.teogor.ceres;core-foundation
dev.teogor.ceres:core-common;dev.teogor.ceres;core-common
dev.teogor.ceres:core-analytics;dev.teogor.ceres;core-analytics
de.code-sourcery.littlefuzz:littlefuzz-extra;de.code-sourcery.littlefuzz;littlefuzz-extra
dev.teogor.ceres:bom;dev.teogor.ceres;bom
tv.hd3g.commons:codepolicyvalidation;tv.hd3g.commons;codepolicyvalidation
com.azure.tools:codesnippet-maven-plugin;com.azure.tools;codesnippet-maven-plugin
works.nuka:ModularKit;works.nuka;ModularKit
org.webjars:datatables-searchpanes;org.webjars;datatables-searchpanes
pro.respawn.apiresult:core-android-debug;pro.respawn.apiresult;core-android-debug
com.arcaniax:HeadDatabase-API;com.arcaniax;HeadDatabase-API
com.intellectualsites.informative-annotations:informative-annotations;com.intellectualsites.informative-annotations;informative-annotations
io.github.frawa:inline-files_3;io.github.frawa;inline-files_3
io.github.frawa:inline-files_sjs1_3;io.github.frawa;inline-files_sjs1_3
io.github.hanseter:quadtree;io.github.hanseter;quadtree
com.intellectualsites.arkitektonika:Arkitektonika-Client;com.intellectualsites.arkitektonika;Arkitektonika-Client
dev.turingcomplete:kotlin-onetimepassword;dev.turingcomplete;kotlin-onetimepassword
com.intellectualsites.paster:Paster;com.intellectualsites.paster;Paster
org.mvnpm:three.js;org.mvnpm;three.js
org.webjars.npm:jwt-decode;org.webjars.npm;jwt-decode
io.github.ilyalisov:jwt;io.github.ilyalisov;jwt
io.github.shiqos:arscblamer;io.github.shiqos;arscblamer
com.github.p2m2:n3js_sjs1_2.13;com.github.p2m2;n3js_sjs1_2.13
com.github.p2m2:comunica-query-sparql_sjs1_2.13;com.github.p2m2;comunica-query-sparql_sjs1_2.13
io.github.onseok:peekaboo-ui;io.github.onseok;peekaboo-ui
io.github.onseok:peekaboo-ui-iosx64;io.github.onseok;peekaboo-ui-iosx64
io.github.onseok:peekaboo-ui-iossimulatorarm64;io.github.onseok;peekaboo-ui-iossimulatorarm64
io.github.onseok:peekaboo-ui-iosarm64;io.github.onseok;peekaboo-ui-iosarm64
io.github.onseok:peekaboo-ui-android;io.github.onseok;peekaboo-ui-android
io.github.onseok:peekaboo-image-picker;io.github.onseok;peekaboo-image-picker
io.github.onseok:peekaboo-image-picker-iosx64;io.github.onseok;peekaboo-image-picker-iosx64
io.github.onseok:peekaboo-image-picker-iossimulatorarm64;io.github.onseok;peekaboo-image-picker-iossimulatorarm64
io.github.onseok:peekaboo-image-picker-iosarm64;io.github.onseok;peekaboo-image-picker-iosarm64
io.github.onseok:peekaboo-image-picker-android;io.github.onseok;peekaboo-image-picker-android
com.github.p2m2:rdfxml-streaming-parser_sjs1_2.13;com.github.p2m2;rdfxml-streaming-parser_sjs1_2.13
com.ajaxjs:ajaxjs-net;com.ajaxjs;ajaxjs-net
org.embulk:embulk-util-json;org.embulk;embulk-util-json
ru.vyarus:gradle-mkdocs-plugin;ru.vyarus;gradle-mkdocs-plugin
com.sumologic:sumologic-api-client;com.sumologic;sumologic-api-client
org.embulk:embulk-util-text;org.embulk;embulk-util-text
io.github.logrecorder:logrecorder;io.github.logrecorder;logrecorder
io.github.logrecorder:logrecorder-api;io.github.logrecorder;logrecorder-api
io.github.logrecorder:logrecorder-assertions;io.github.logrecorder;logrecorder-assertions
io.github.logrecorder:logrecorder-bom;io.github.logrecorder;logrecorder-bom
io.github.logrecorder:logrecorder-log4j;io.github.logrecorder;logrecorder-log4j
io.github.logrecorder:logrecorder-common;io.github.logrecorder;logrecorder-common
io.github.logrecorder:logrecorder-jul;io.github.logrecorder;logrecorder-jul
io.github.logrecorder:logrecorder-junit5;io.github.logrecorder;logrecorder-junit5
io.github.logrecorder:logrecorder-logback;io.github.logrecorder;logrecorder-logback
io.github.logrecorder:logrecorder-kotest;io.github.logrecorder;logrecorder-kotest
io.github.logrecorder:logrecorder-modules;io.github.logrecorder;logrecorder-modules
org.scalameta:moped-hocon_2.13;org.scalameta;moped-hocon_2.13
org.scalameta:moped-dhall_2.12;org.scalameta;moped-dhall_2.12
org.scalameta:moped-yaml_2.13;org.scalameta;moped-yaml_2.13
org.scalameta:moped-yaml_2.12;org.scalameta;moped-yaml_2.12
org.scalameta:moped-toml_2.12;org.scalameta;moped-toml_2.12
org.scalameta:moped-testkit_2.12;org.scalameta;moped-testkit_2.12
org.scalameta:moped_2.13;org.scalameta;moped_2.13
org.scalameta:moped-testkit_2.13;org.scalameta;moped-testkit_2.13
org.scalameta:moped_2.12;org.scalameta;moped_2.12
org.scalameta:moped-hocon_2.12;org.scalameta;moped-hocon_2.12
org.scalameta:moped-dhall_2.13;org.scalameta;moped-dhall_2.13
org.scalameta:moped-toml_2.13;org.scalameta;moped-toml_2.13
org.scalameta:mtags_3.5.0-RC1-bin-20240414-54d67e0-NIGHTLY;org.scalameta;mtags_3.5.0-RC1-bin-20240414-54d67e0-NIGHTLY
org.scalameta:mtags_3.5.0-RC1-bin-20240411-62e0641-NIGHTLY;org.scalameta;mtags_3.5.0-RC1-bin-20240411-62e0641-NIGHTLY
org.scalameta:mtags-shared_3.2.0;org.scalameta;mtags-shared_3.2.0
org.scalameta:mtags_3.5.0-RC1-bin-20240411-4f17e25-NIGHTLY;org.scalameta;mtags_3.5.0-RC1-bin-20240411-4f17e25-NIGHTLY
org.scalameta:mtags-shared_3.1.0;org.scalameta;mtags-shared_3.1.0
org.scalameta:mtags-shared_3.1.2;org.scalameta;mtags-shared_3.1.2
org.scalameta:mtags_2.13.6;org.scalameta;mtags_2.13.6
org.scalameta:mtags_3.1.2;org.scalameta;mtags_3.1.2
org.scalameta:mtags_3.2.0;org.scalameta;mtags_3.2.0
org.scalameta:mtags-shared_2.13.6;org.scalameta;mtags-shared_2.13.6
org.scalameta:mtags_3.5.0-RC1-bin-20240413-fb15fe3-NIGHTLY;org.scalameta;mtags_3.5.0-RC1-bin-20240413-fb15fe3-NIGHTLY
org.scalameta:mtags_3.1.1;org.scalameta;mtags_3.1.1
org.scalameta:mtags-shared_3.2.1;org.scalameta;mtags-shared_3.2.1
org.scalameta:mtags_3.5.0-RC1-bin-20240412-acfc621-NIGHTLY;org.scalameta;mtags_3.5.0-RC1-bin-20240412-acfc621-NIGHTLY
org.scalameta:mtags_3.2.1;org.scalameta;mtags_3.2.1
org.scalameta:mtags_3.1.0;org.scalameta;mtags_3.1.0
org.scalameta:mtags-shared_3.1.1;org.scalameta;mtags-shared_3.1.1
no.digipost:digipost-html-validator;no.digipost;digipost-html-validator
dev.zio:zio-parser_native0.4_2.12;dev.zio;zio-parser_native0.4_2.12
dev.zio:zio-parser_native0.4_3;dev.zio;zio-parser_native0.4_3
dev.zio:zio-parser_native0.4_2.13;dev.zio;zio-parser_native0.4_2.13
org.opendaylight.infrautils:single-feature-parent;org.opendaylight.infrautils;single-feature-parent
app.softwork:sqldelight-db2-dialect;app.softwork;sqldelight-db2-dialect
net.sunshow.nxcloud:nxcloud-springmvc-partition;net.sunshow.nxcloud;nxcloud-springmvc-partition
net.sunshow.nxcloud:nxcloud-ext-spring-boot-starter-springmvc-partition;net.sunshow.nxcloud;nxcloud-ext-spring-boot-starter-springmvc-partition
eu.europa.ec.joinup.sat:jdplus-experimentalsa-base-parent;eu.europa.ec.joinup.sat;jdplus-experimentalsa-base-parent
eu.europa.ec.joinup.sat:jdplus-calendars-base-r;eu.europa.ec.joinup.sat;jdplus-calendars-base-r
eu.europa.ec.joinup.sat:jdplus-experimental-desktop;eu.europa.ec.joinup.sat;jdplus-experimental-desktop
eu.europa.ec.joinup.sat:jdplus-experimental-base;eu.europa.ec.joinup.sat;jdplus-experimental-base
eu.europa.ec.joinup.sat:jdplus-calendars-base-io;eu.europa.ec.joinup.sat;jdplus-calendars-base-io
eu.europa.ec.joinup.sat:jdplus-sigex-base-core;eu.europa.ec.joinup.sat;jdplus-sigex-base-core
eu.europa.ec.joinup.sat:jdplus-experimentalsa-base-r;eu.europa.ec.joinup.sat;jdplus-experimentalsa-base-r
eu.europa.ec.joinup.sat:jdplus-experimentalsa-base-core;eu.europa.ec.joinup.sat;jdplus-experimentalsa-base-core
eu.europa.ec.joinup.sat:jdplus-businesscycle-base-r;eu.europa.ec.joinup.sat;jdplus-businesscycle-base-r
eu.europa.ec.joinup.sat:jdplus-calendars-base-parent;eu.europa.ec.joinup.sat;jdplus-calendars-base-parent
eu.europa.ec.joinup.sat:jdplus-businesscycle-base-parent;eu.europa.ec.joinup.sat;jdplus-businesscycle-base-parent
eu.europa.ec.joinup.sat:jdplus-businesscycle-base-core;eu.europa.ec.joinup.sat;jdplus-businesscycle-base-core
eu.europa.ec.joinup.sat:jdplus-experimental-cli;eu.europa.ec.joinup.sat;jdplus-experimental-cli
eu.europa.ec.joinup.sat:jdplus-calendars-base-core;eu.europa.ec.joinup.sat;jdplus-calendars-base-core
eu.europa.ec.joinup.sat:jdplus-businesscycle-base-api;eu.europa.ec.joinup.sat;jdplus-businesscycle-base-api
eu.europa.ec.joinup.sat:jdplus-businesscycle-base-io;eu.europa.ec.joinup.sat;jdplus-businesscycle-base-io
eu.europa.ec.joinup.sat:jdplus-experimental;eu.europa.ec.joinup.sat;jdplus-experimental
eu.europa.ec.joinup.sat:jdplus-experimentalsa-base-api;eu.europa.ec.joinup.sat;jdplus-experimentalsa-base-api
eu.europa.ec.joinup.sat:jdplus-calendars-base-api;eu.europa.ec.joinup.sat;jdplus-calendars-base-api
eu.europa.ec.joinup.sat:jdplus-experimental-bom;eu.europa.ec.joinup.sat;jdplus-experimental-bom
io.github.maticooads:maticoo-adapter-tradplus;io.github.maticooads;maticoo-adapter-tradplus
org.shenjia:cryptor-maven-plugin;org.shenjia;cryptor-maven-plugin
com.redmadrobot.debug:variable-plugin;com.redmadrobot.debug;variable-plugin
com.redmadrobot.debug:servers-plugin;com.redmadrobot.debug;servers-plugin
com.redmadrobot.debug:flipper-plugin;com.redmadrobot.debug;flipper-plugin
com.redmadrobot.debug:accounts-plugin;com.redmadrobot.debug;accounts-plugin
com.redmadrobot.debug:app-settings-plugin;com.redmadrobot.debug;app-settings-plugin
com.redmadrobot.debug:panel-core;com.redmadrobot.debug;panel-core
com.redmadrobot.debug:panel-common;com.redmadrobot.debug;panel-common
com.redmadrobot.debug:panel-no-op;com.redmadrobot.debug;panel-no-op
eu.matfx:glassfxlib;eu.matfx;glassfxlib
com.qiyukf.unicorn:unicorn_nwd;com.qiyukf.unicorn;unicorn_nwd
org.mvnpm:yallist;org.mvnpm;yallist
io.github.quelgar:scala-uv_native0.5_3;io.github.quelgar;scala-uv_native0.5_3
com.memority.api.poms:memority-api-poms-root;com.memority.api.poms;memority-api-poms-root
com.memority.api.poms:memority-api-parent;com.memority.api.poms;memority-api-parent
com.memority.api.poms:memority-api-license;com.memority.api.poms;memority-api-license
eu.xenit.solr-backup:solr-backup;eu.xenit.solr-backup;solr-backup
org.mvnpm.at.fluidframework:mocha-test-setup;org.mvnpm.at.fluidframework;mocha-test-setup
com.seuic.sdk:scannerapi;com.seuic.sdk;scannerapi
com.composum.platform.features:composum-launcher-feature-nodesstarter;com.composum.platform.features;composum-launcher-feature-nodesstarter
com.composum.platform.features:composum-launcher-feature-composumstarter;com.composum.platform.features;composum-launcher-feature-composumstarter
com.composum.platform.features:composum-launcher-feature;com.composum.platform.features;composum-launcher-feature
com.composum.platform.features:composum-launcher-feature-felixcontainer;com.composum.platform.features;composum-launcher-feature-felixcontainer
com.composum.platform.features:composum-launcher-feature-integrationtest;com.composum.platform.features;composum-launcher-feature-integrationtest
com.composum.platform:composum-launcher;com.composum.platform;composum-launcher
org.mvnpm.at.ctrl:tinycolor;org.mvnpm.at.ctrl;tinycolor
org.mvnpm:qr-creator;org.mvnpm;qr-creator
com.invms:netboot;com.invms;netboot
com.buzzmsg.android:imsdk;com.buzzmsg.android;imsdk
com.github.shepherdviolet.glacimon:glacispring-mapxbean;com.github.shepherdviolet.glacimon;glacispring-mapxbean
com.lihaoyi:scalatags_native0.5_3;com.lihaoyi;scalatags_native0.5_3
com.lihaoyi:scalatags_native0.5_2.13;com.lihaoyi;scalatags_native0.5_2.13
com.lihaoyi:scalatags_native0.5_2.12;com.lihaoyi;scalatags_native0.5_2.12
com.lihaoyi:scalatags_3;com.lihaoyi;scalatags_3
com.lihaoyi:scalatags_2.13;com.lihaoyi;scalatags_2.13
com.lihaoyi:scalatags_2.12;com.lihaoyi;scalatags_2.12
com.lihaoyi:scalatags_sjs1_3;com.lihaoyi;scalatags_sjs1_3
com.lihaoyi:scalatags_sjs1_2.13;com.lihaoyi;scalatags_sjs1_2.13
com.lihaoyi:scalatags_sjs1_2.12;com.lihaoyi;scalatags_sjs1_2.12
com.alipay.sofa.koupleless:koupleless-adapter-log4j2-springboot2.1.9;com.alipay.sofa.koupleless;koupleless-adapter-log4j2-springboot2.1.9
com.alipay.sofa.koupleless:koupleless-adapter-springboot2.3.x;com.alipay.sofa.koupleless;koupleless-adapter-springboot2.3.x
com.alipay.sofa.koupleless:koupleless-adapter-dubbo2.6;com.alipay.sofa.koupleless;koupleless-adapter-dubbo2.6
com.alipay.sofa.koupleless:koupleless-adapter-dubbo2.7;com.alipay.sofa.koupleless;koupleless-adapter-dubbo2.7
cn.com.antcloud.api:antcloud-api-provider-opmverifydev;cn.com.antcloud.api;antcloud-api-provider-opmverifydev
cn.com.antcloud.api:antcloud-api-opmverifydev;cn.com.antcloud.api;antcloud-api-opmverifydev
com.lihaoyi:pprint_native0.5_3;com.lihaoyi;pprint_native0.5_3
com.lihaoyi:pprint_native0.5_2.13;com.lihaoyi;pprint_native0.5_2.13
com.lihaoyi:pprint_native0.5_2.12;com.lihaoyi;pprint_native0.5_2.12
com.lihaoyi:pprint_3;com.lihaoyi;pprint_3
com.lihaoyi:pprint_2.13;com.lihaoyi;pprint_2.13
com.lihaoyi:pprint_2.12;com.lihaoyi;pprint_2.12
com.lihaoyi:pprint_sjs1_3;com.lihaoyi;pprint_sjs1_3
com.lihaoyi:pprint_sjs1_2.13;com.lihaoyi;pprint_sjs1_2.13
com.lihaoyi:pprint_sjs1_2.12;com.lihaoyi;pprint_sjs1_2.12
io.github.luoqqsh:JCimage;io.github.luoqqsh;JCimage
io.github.luoqqsh:JCPrint;io.github.luoqqsh;JCPrint
io.github.zwonb:unimp-record-video;io.github.zwonb;unimp-record-video
com.lihaoyi:fansi_native0.5_3;com.lihaoyi;fansi_native0.5_3
com.lihaoyi:fansi_native0.5_2.13;com.lihaoyi;fansi_native0.5_2.13
com.lihaoyi:fansi_native0.5_2.12;com.lihaoyi;fansi_native0.5_2.12
com.lihaoyi:fansi_3;com.lihaoyi;fansi_3
com.lihaoyi:fansi_2.13;com.lihaoyi;fansi_2.13
com.lihaoyi:fansi_2.12;com.lihaoyi;fansi_2.12
