com.ofcoder.klein:klein;com.ofcoder.klein;klein
co.touchlab:stately-collections-macosarm64;co.touchlab;stately-collections-macosarm64
co.touchlab:stately-collections-linuxx64;co.touchlab;stately-collections-linuxx64
co.touchlab:stately-collections-linuxarm64;co.touchlab;stately-collections-linuxarm64
co.touchlab:stately-collections;co.touchlab;stately-collections
co.touchlab:stately-collections-jvm;co.touchlab;stately-collections-jvm
co.touchlab:stately-collections-js;co.touchlab;stately-collections-js
co.touchlab:stately-collections-iosx64;co.touchlab;stately-collections-iosx64
co.touchlab:stately-collections-iossimulatorarm64;co.touchlab;stately-collections-iossimulatorarm64
co.touchlab:stately-collections-iosarm64;co.touchlab;stately-collections-iosarm64
co.touchlab:stately-collections-androidnativex86;co.touchlab;stately-collections-androidnativex86
co.touchlab:stately-collections-androidnativex64;co.touchlab;stately-collections-androidnativex64
co.touchlab:stately-collections-androidnativearm64;co.touchlab;stately-collections-androidnativearm64
co.touchlab:stately-collections-androidnativearm32;co.touchlab;stately-collections-androidnativearm32
io.github.starlangsoftware:Classification;io.github.starlangsoftware;Classification
de.wicketbuch.extensions:pagemounter;de.wicketbuch.extensions;pagemounter
tokyo.northside:maligna;tokyo.northside;maligna
in.virit:spring-boot-starter-flow;in.virit;spring-boot-starter-flow
dev.teogor.xenoglot:xenoglot-locale-watchosx64;dev.teogor.xenoglot;xenoglot-locale-watchosx64
dev.teogor.xenoglot:xenoglot-locale-watchossimulatorarm64;dev.teogor.xenoglot;xenoglot-locale-watchossimulatorarm64
dev.teogor.xenoglot:xenoglot-locale-watchosdevicearm64;dev.teogor.xenoglot;xenoglot-locale-watchosdevicearm64
dev.teogor.xenoglot:xenoglot-locale-watchosarm64;dev.teogor.xenoglot;xenoglot-locale-watchosarm64
dev.teogor.xenoglot:xenoglot-locale-wasm-js;dev.teogor.xenoglot;xenoglot-locale-wasm-js
dev.teogor.xenoglot:xenoglot-locale-watchosarm32;dev.teogor.xenoglot;xenoglot-locale-watchosarm32
dev.teogor.xenoglot:xenoglot-locale-tvosx64;dev.teogor.xenoglot;xenoglot-locale-tvosx64
dev.teogor.xenoglot:xenoglot-locale-tvossimulatorarm64;dev.teogor.xenoglot;xenoglot-locale-tvossimulatorarm64
dev.teogor.xenoglot:xenoglot-locale-tvosarm64;dev.teogor.xenoglot;xenoglot-locale-tvosarm64
dev.teogor.xenoglot:xenoglot-locale-macosarm64;dev.teogor.xenoglot;xenoglot-locale-macosarm64
dev.teogor.xenoglot:xenoglot-locale-macosx64;dev.teogor.xenoglot;xenoglot-locale-macosx64
dev.teogor.xenoglot:xenoglot-locale-linuxx64;dev.teogor.xenoglot;xenoglot-locale-linuxx64
dev.teogor.xenoglot:xenoglot-locale-linuxarm64;dev.teogor.xenoglot;xenoglot-locale-linuxarm64
dev.teogor.xenoglot:xenoglot-locale;dev.teogor.xenoglot;xenoglot-locale
dev.teogor.xenoglot:xenoglot-locale-jvm;dev.teogor.xenoglot;xenoglot-locale-jvm
dev.teogor.xenoglot:xenoglot-locale-js;dev.teogor.xenoglot;xenoglot-locale-js
dev.teogor.xenoglot:xenoglot-locale-iosx64;dev.teogor.xenoglot;xenoglot-locale-iosx64
dev.teogor.xenoglot:xenoglot-locale-iossimulatorarm64;dev.teogor.xenoglot;xenoglot-locale-iossimulatorarm64
dev.teogor.xenoglot:xenoglot-locale-iosarm64;dev.teogor.xenoglot;xenoglot-locale-iosarm64
dev.teogor.xenoglot:xenoglot-locale-android;dev.teogor.xenoglot;xenoglot-locale-android
dev.teogor.xenoglot:xenoglot-atlas-extended-watchosx64;dev.teogor.xenoglot;xenoglot-atlas-extended-watchosx64
dev.teogor.xenoglot:xenoglot-atlas-extended-watchossimulatorarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-watchossimulatorarm64
dev.teogor.xenoglot:xenoglot-atlas-extended-watchosdevicearm64;dev.teogor.xenoglot;xenoglot-atlas-extended-watchosdevicearm64
de.wicketbuch.extensions:appendablerepeater-parent;de.wicketbuch.extensions;appendablerepeater-parent
dev.teogor.xenoglot:xenoglot-pluralization-watchosx64;dev.teogor.xenoglot;xenoglot-pluralization-watchosx64
de.wicketbuch.extensions:appendablerepeater-examples;de.wicketbuch.extensions;appendablerepeater-examples
dev.teogor.xenoglot:xenoglot-atlas-extended-watchosarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-watchosarm64
dev.teogor.xenoglot:xenoglot-pluralization-watchossimulatorarm64;dev.teogor.xenoglot;xenoglot-pluralization-watchossimulatorarm64
dev.teogor.xenoglot:xenoglot-pluralization-watchosdevicearm64;dev.teogor.xenoglot;xenoglot-pluralization-watchosdevicearm64
dev.teogor.xenoglot:xenoglot-pluralization-watchosarm64;dev.teogor.xenoglot;xenoglot-pluralization-watchosarm64
dev.teogor.xenoglot:xenoglot-atlas-extended-wasm-js;dev.teogor.xenoglot;xenoglot-atlas-extended-wasm-js
dev.teogor.xenoglot:xenoglot-atlas-extended-watchosarm32;dev.teogor.xenoglot;xenoglot-atlas-extended-watchosarm32
dev.teogor.xenoglot:xenoglot-pluralization-watchosarm32;dev.teogor.xenoglot;xenoglot-pluralization-watchosarm32
dev.teogor.xenoglot:xenoglot-atlas-extended-tvosx64;dev.teogor.xenoglot;xenoglot-atlas-extended-tvosx64
dev.teogor.xenoglot:xenoglot-pluralization-wasm-js;dev.teogor.xenoglot;xenoglot-pluralization-wasm-js
dev.teogor.xenoglot:xenoglot-pluralization-tvosx64;dev.teogor.xenoglot;xenoglot-pluralization-tvosx64
dev.teogor.xenoglot:xenoglot-atlas-extended-tvossimulatorarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-tvossimulatorarm64
dev.teogor.xenoglot:xenoglot-pluralization-tvossimulatorarm64;dev.teogor.xenoglot;xenoglot-pluralization-tvossimulatorarm64
dev.teogor.xenoglot:xenoglot-pluralization-tvosarm64;dev.teogor.xenoglot;xenoglot-pluralization-tvosarm64
dev.teogor.xenoglot:xenoglot-atlas-extended-tvosarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-tvosarm64
dev.teogor.xenoglot:xenoglot-pluralization-macosx64;dev.teogor.xenoglot;xenoglot-pluralization-macosx64
dev.teogor.xenoglot:xenoglot-pluralization-macosarm64;dev.teogor.xenoglot;xenoglot-pluralization-macosarm64
dev.teogor.xenoglot:xenoglot-pluralization-linuxx64;dev.teogor.xenoglot;xenoglot-pluralization-linuxx64
dev.teogor.xenoglot:xenoglot-pluralization-linuxarm64;dev.teogor.xenoglot;xenoglot-pluralization-linuxarm64
dev.teogor.xenoglot:xenoglot-atlas-extended-macosx64;dev.teogor.xenoglot;xenoglot-atlas-extended-macosx64
dev.teogor.xenoglot:xenoglot-pluralization;dev.teogor.xenoglot;xenoglot-pluralization
dev.teogor.xenoglot:xenoglot-atlas-extended-macosarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-macosarm64
dev.teogor.xenoglot:xenoglot-pluralization-jvm;dev.teogor.xenoglot;xenoglot-pluralization-jvm
dev.teogor.xenoglot:xenoglot-atlas-extended-linuxx64;dev.teogor.xenoglot;xenoglot-atlas-extended-linuxx64
dev.teogor.xenoglot:xenoglot-atlas-extended-linuxarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-linuxarm64
dev.teogor.xenoglot:xenoglot-pluralization-js;dev.teogor.xenoglot;xenoglot-pluralization-js
dev.teogor.xenoglot:xenoglot-atlas-extended;dev.teogor.xenoglot;xenoglot-atlas-extended
dev.teogor.xenoglot:xenoglot-atlas-extended-jvm;dev.teogor.xenoglot;xenoglot-atlas-extended-jvm
dev.teogor.xenoglot:xenoglot-pluralization-iosx64;dev.teogor.xenoglot;xenoglot-pluralization-iosx64
dev.teogor.xenoglot:xenoglot-atlas-extended-js;dev.teogor.xenoglot;xenoglot-atlas-extended-js
dev.teogor.xenoglot:xenoglot-atlas-extended-iosx64;dev.teogor.xenoglot;xenoglot-atlas-extended-iosx64
dev.teogor.xenoglot:xenoglot-pluralization-iossimulatorarm64;dev.teogor.xenoglot;xenoglot-pluralization-iossimulatorarm64
dev.teogor.xenoglot:xenoglot-atlas-extended-iossimulatorarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-iossimulatorarm64
dev.teogor.xenoglot:xenoglot-pluralization-iosarm64;dev.teogor.xenoglot;xenoglot-pluralization-iosarm64
dev.teogor.xenoglot:xenoglot-atlas-extended-iosarm64;dev.teogor.xenoglot;xenoglot-atlas-extended-iosarm64
dev.teogor.xenoglot:xenoglot-atlas-extended-android;dev.teogor.xenoglot;xenoglot-atlas-extended-android
dev.teogor.xenoglot:xenoglot-pluralization-android;dev.teogor.xenoglot;xenoglot-pluralization-android
de.wicketbuch.extensions:appendablerepeater;de.wicketbuch.extensions;appendablerepeater
dev.teogor.xenoglot:xenoglot-atlas-watchosx64;dev.teogor.xenoglot;xenoglot-atlas-watchosx64
dev.teogor.xenoglot:xenoglot-atlas-watchossimulatorarm64;dev.teogor.xenoglot;xenoglot-atlas-watchossimulatorarm64
dev.teogor.xenoglot:xenoglot-atlas-watchosdevicearm64;dev.teogor.xenoglot;xenoglot-atlas-watchosdevicearm64
dev.teogor.xenoglot:xenoglot-atlas-watchosarm64;dev.teogor.xenoglot;xenoglot-atlas-watchosarm64
dev.teogor.xenoglot:xenoglot-atlas-wasm-js;dev.teogor.xenoglot;xenoglot-atlas-wasm-js
dev.teogor.xenoglot:xenoglot-core-watchosx64;dev.teogor.xenoglot;xenoglot-core-watchosx64
dev.teogor.xenoglot:xenoglot-atlas-watchosarm32;dev.teogor.xenoglot;xenoglot-atlas-watchosarm32
dev.teogor.xenoglot:xenoglot-atlas-tvosx64;dev.teogor.xenoglot;xenoglot-atlas-tvosx64
dev.teogor.xenoglot:xenoglot-core-watchossimulatorarm64;dev.teogor.xenoglot;xenoglot-core-watchossimulatorarm64
dev.teogor.xenoglot:xenoglot-core-watchosdevicearm64;dev.teogor.xenoglot;xenoglot-core-watchosdevicearm64
dev.teogor.xenoglot:xenoglot-core-watchosarm64;dev.teogor.xenoglot;xenoglot-core-watchosarm64
dev.teogor.xenoglot:xenoglot-core-watchosarm32;dev.teogor.xenoglot;xenoglot-core-watchosarm32
dev.teogor.xenoglot:xenoglot-atlas-tvossimulatorarm64;dev.teogor.xenoglot;xenoglot-atlas-tvossimulatorarm64
dev.teogor.xenoglot:xenoglot-core-wasm-js;dev.teogor.xenoglot;xenoglot-core-wasm-js
dev.teogor.xenoglot:xenoglot-core-tvosx64;dev.teogor.xenoglot;xenoglot-core-tvosx64
dev.teogor.xenoglot:xenoglot-core-tvossimulatorarm64;dev.teogor.xenoglot;xenoglot-core-tvossimulatorarm64
dev.teogor.xenoglot:xenoglot-core-tvosarm64;dev.teogor.xenoglot;xenoglot-core-tvosarm64
dev.teogor.xenoglot:xenoglot-core-macosx64;dev.teogor.xenoglot;xenoglot-core-macosx64
dev.teogor.xenoglot:xenoglot-core-macosarm64;dev.teogor.xenoglot;xenoglot-core-macosarm64
dev.teogor.xenoglot:xenoglot-core-linuxx64;dev.teogor.xenoglot;xenoglot-core-linuxx64
dev.teogor.xenoglot:xenoglot-core-linuxarm64;dev.teogor.xenoglot;xenoglot-core-linuxarm64
dev.teogor.xenoglot:xenoglot-core;dev.teogor.xenoglot;xenoglot-core
dev.teogor.xenoglot:xenoglot-core-jvm;dev.teogor.xenoglot;xenoglot-core-jvm
dev.teogor.xenoglot:xenoglot-atlas-tvosarm64;dev.teogor.xenoglot;xenoglot-atlas-tvosarm64
dev.teogor.xenoglot:xenoglot-atlas-macosx64;dev.teogor.xenoglot;xenoglot-atlas-macosx64
dev.teogor.xenoglot:xenoglot-atlas-macosarm64;dev.teogor.xenoglot;xenoglot-atlas-macosarm64
dev.teogor.xenoglot:xenoglot-atlas-linuxx64;dev.teogor.xenoglot;xenoglot-atlas-linuxx64
dev.teogor.xenoglot:xenoglot-atlas-linuxarm64;dev.teogor.xenoglot;xenoglot-atlas-linuxarm64
dev.teogor.xenoglot:xenoglot-atlas-jvm;dev.teogor.xenoglot;xenoglot-atlas-jvm
dev.teogor.xenoglot:xenoglot-atlas;dev.teogor.xenoglot;xenoglot-atlas
dev.teogor.xenoglot:xenoglot-atlas-js;dev.teogor.xenoglot;xenoglot-atlas-js
dev.teogor.xenoglot:xenoglot-core-js;dev.teogor.xenoglot;xenoglot-core-js
dev.teogor.xenoglot:xenoglot-core-iosx64;dev.teogor.xenoglot;xenoglot-core-iosx64
dev.teogor.xenoglot:xenoglot-core-iossimulatorarm64;dev.teogor.xenoglot;xenoglot-core-iossimulatorarm64
dev.teogor.xenoglot:xenoglot-core-iosarm64;dev.teogor.xenoglot;xenoglot-core-iosarm64
dev.teogor.xenoglot:xenoglot-atlas-iosx64;dev.teogor.xenoglot;xenoglot-atlas-iosx64
dev.teogor.xenoglot:xenoglot-atlas-iossimulatorarm64;dev.teogor.xenoglot;xenoglot-atlas-iossimulatorarm64
dev.teogor.xenoglot:xenoglot-core-android;dev.teogor.xenoglot;xenoglot-core-android
dev.teogor.xenoglot:xenoglot-atlas-iosarm64;dev.teogor.xenoglot;xenoglot-atlas-iosarm64
dev.teogor.xenoglot:xenoglot-atlas-android;dev.teogor.xenoglot;xenoglot-atlas-android
dev.teogor.xenoglot:xenoglot-bom;dev.teogor.xenoglot;xenoglot-bom
de.cronn:reflection-util;de.cronn;reflection-util
party.iroiro.luajava:luajit-platform;party.iroiro.luajava;luajit-platform
party.iroiro.luajava:luajit;party.iroiro.luajava;luajit
party.iroiro.luajava:luajava;party.iroiro.luajava;luajava
party.iroiro.luajava:luaj;party.iroiro.luajava;luaj
party.iroiro.luajava:lua54-platform;party.iroiro.luajava;lua54-platform
party.iroiro.luajava:lua54;party.iroiro.luajava;lua54
party.iroiro.luajava:lua53-platform;party.iroiro.luajava;lua53-platform
party.iroiro.luajava:lua53;party.iroiro.luajava;lua53
party.iroiro.luajava:lua52-platform;party.iroiro.luajava;lua52-platform
party.iroiro.luajava:lua52;party.iroiro.luajava;lua52
party.iroiro.luajava:lua51-platform;party.iroiro.luajava;lua51-platform
party.iroiro.luajava:lua51;party.iroiro.luajava;lua51
party.iroiro.luajava:jsr223;party.iroiro.luajava;jsr223
party.iroiro.luajava:android;party.iroiro.luajava;android
de.oberdorf-itc:oitc-sendmail;de.oberdorf-itc;oitc-sendmail
com.gu:mobile-notifications-api-models_2.13;com.gu;mobile-notifications-api-models_2.13
com.github.wz2cool:mybatis-dynamic-query;com.github.wz2cool;mybatis-dynamic-query
uk.ac.ox.ctl:canvas-spring-oauth2;uk.ac.ox.ctl;canvas-spring-oauth2
com.nimbusds:oidc-claims-source-session;com.nimbusds;oidc-claims-source-session
cn.benma666:sjds;cn.benma666;sjds
cn.benma666:myutils-kettle;cn.benma666;myutils-kettle
io.github.sebastian-toepfer.json.rpc:json-printable-maven-plugin;io.github.sebastian-toepfer.json.rpc;json-printable-maven-plugin
cn.benma666:kettle-ui-swt;cn.benma666;kettle-ui-swt
cn.benma666:myutils-spring-boot-starter;cn.benma666;myutils-spring-boot-starter
cn.benma666:kettle-engine;cn.benma666;kettle-engine
cn.benma666:kettle-core;cn.benma666;kettle-core
cn.benma666:myutils-noweb;cn.benma666;myutils-noweb
cn.benma666:myutils;cn.benma666;myutils
edu.jhuapl.ses:jsqrl;edu.jhuapl.ses;jsqrl
cn.benma666:my-parent;cn.benma666;my-parent
io.smallrye.stork:stork-coverage;io.smallrye.stork;stork-coverage
com.link-intersystems.gradle.commons:lis-gradle-project-builder;com.link-intersystems.gradle.commons;lis-gradle-project-builder
com.link-intersystems.gradle.commons:lis-gradle-platform;com.link-intersystems.gradle.commons;lis-gradle-platform
com.link-intersystems.gradle.commons:lis-gradle-mocking;com.link-intersystems.gradle.commons;lis-gradle-mocking
com.github.slack-scala-client:slack-scala-client-models_3;com.github.slack-scala-client;slack-scala-client-models_3
com.github.slack-scala-client:slack-scala-client_3;com.github.slack-scala-client;slack-scala-client_3
com.github.slack-scala-client:slack-scala-client-models_2.13;com.github.slack-scala-client;slack-scala-client-models_2.13
com.github.slack-scala-client:slack-scala-client_2.13;com.github.slack-scala-client;slack-scala-client_2.13
com.github.slack-scala-client:slack-scala-client-models_2.12;com.github.slack-scala-client;slack-scala-client-models_2.12
com.github.slack-scala-client:slack-scala-client_2.12;com.github.slack-scala-client;slack-scala-client_2.12
com.liferay:org.springframework.tx;com.liferay;org.springframework.tx
com.liferay:org.springframework.beans;com.liferay;org.springframework.beans
io.github.usefulness:ktlint-gradle-plugin;io.github.usefulness;ktlint-gradle-plugin
io.github.usefulness.ktlint-gradle-plugin:io.github.usefulness.ktlint-gradle-plugin.gradle.plugin;io.github.usefulness.ktlint-gradle-plugin;io.github.usefulness.ktlint-gradle-plugin.gradle.plugin
com.testflo:test-results-sender;com.testflo;test-results-sender
org.seleniumhq.selenium:selenium-devtools-v126;org.seleniumhq.selenium;selenium-devtools-v126
org.padler:closure-stylesheets;org.padler;closure-stylesheets
org.activecomponents.jadex:application-micro;org.activecomponents.jadex;application-micro
org.activecomponents.jadex:jadex-v;org.activecomponents.jadex;jadex-v
org.activecomponents.jadex:application-bt;org.activecomponents.jadex;application-bt
org.activecomponents.jadex:application-micro-nfp;org.activecomponents.jadex;application-micro-nfp
org.activecomponents.jadex:libmicro;org.activecomponents.jadex;libmicro
org.activecomponents.jadex:benchmark-bdi;org.activecomponents.jadex;benchmark-bdi
org.activecomponents.jadex:application-bpmn;org.activecomponents.jadex;application-bpmn
org.activecomponents.jadex:application-bdi;org.activecomponents.jadex;application-bdi
org.activecomponents.jadex:publishservicejetty;org.activecomponents.jadex;publishservicejetty
org.activecomponents.jadex:nfproperty;org.activecomponents.jadex;nfproperty
org.activecomponents.jadex:application-bdi-service;org.activecomponents.jadex;application-bdi-service
org.activecomponents.jadex:publishservice;org.activecomponents.jadex;publishservice
org.activecomponents.jadex:providedservicebpmn;org.activecomponents.jadex;providedservicebpmn
org.activecomponents.jadex:requiredservicebpmn;org.activecomponents.jadex;requiredservicebpmn
org.activecomponents.jadex:bt;org.activecomponents.jadex;bt
org.activecomponents.jadex:benchmark-bpmn;org.activecomponents.jadex;benchmark-bpmn
org.activecomponents.jadex:bdi;org.activecomponents.jadex;bdi
org.activecomponents.jadex:benchmark-micro;org.activecomponents.jadex;benchmark-micro
org.activecomponents.jadex:log4j;org.activecomponents.jadex;log4j
org.activecomponents.jadex:providedservice;org.activecomponents.jadex;providedservice
org.activecomponents.jadex:bpmn;org.activecomponents.jadex;bpmn
org.activecomponents.jadex:requiredservice;org.activecomponents.jadex;requiredservice
org.activecomponents.jadex:featuretest;org.activecomponents.jadex;featuretest
org.activecomponents.jadex:requiredservicemicro;org.activecomponents.jadex;requiredservicemicro
org.activecomponents.jadex:providedservicemicro;org.activecomponents.jadex;providedservicemicro
org.activecomponents.jadex:graylog;org.activecomponents.jadex;graylog
org.activecomponents.jadex:fluentd;org.activecomponents.jadex;fluentd
org.activecomponents.jadex:benchmark-execution;org.activecomponents.jadex;benchmark-execution
org.activecomponents.jadex:benchmark-thirdparty;org.activecomponents.jadex;benchmark-thirdparty
